Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,
13/7/2021,19:45:15.000,14.5792,121.0838,0.14,80.6,19,4.836774,13,16,16,13,16,16,2700,722,64,3,0,0,746.88,0,0
13/7/2021,19:45:15.000,14.5792,121.0838,0.14,80.6,19,4.889907,11,14,14,11,14,14,2640,698,59,3,0,0,778.13,0,0
13/7/2021,19:45:15.000,14.5792,121.0838,0.14,80.6,19,4.836774,12,15,15,12,15,15,2589,690,65,3,0,0,762.5,0,0
13/7/2021,19:45:25.000,14.5792,121.0838,0.14,80.5,20,4.79808,12,15,15,12,15,15,2589,690,65,3,0,0,853.13,0,0
13/7/2021,19:45:25.000,14.5792,121.0838,0.14,80.5,19,4.889907,13,16,16,13,16,16,2673,726,71,3,0,0,762.5,0,0
13/7/2021,19:45:25.000,14.5792,121.0838,0.14,80.5,19,4.836774,13,16,16,13,16,16,2616,720,75,3,0,0,746.88,0,0
13/7/2021,19:45:30.000,14.5792,121.0838,0.21,80.4,19,4.94306,13,16,17,13,16,17,2661,731,84,3,0,0,746.88,0,0
13/7/2021,19:45:33.000,14.5792,121.0838,0.31,80.4,19,4.836774,13,16,17,13,16,17,2661,731,84,3,0,0,746.88,0,0
13/7/2021,19:45:33.000,14.5792,121.0838,0.31,80.4,19,4.889907,13,16,16,13,16,16,2592,725,78,2,0,0,931.25,0,0
13/7/2021,19:45:37.000,14.5792,121.0838,0.26,80.4,19,4.889907,12,16,16,12,16,16,2517,701,75,1,0,0,731.25,0,0
13/7/2021,19:45:38.000,14.5792,121.0838,0.22,80.4,20,4.79808,12,14,14,12,14,14,2397,662,69,0,0,0,746.88,0,0
13/7/2021,19:45:40.000,14.5792,121.0838,0.34,80.4,19,4.836774,12,14,14,12,14,14,2397,662,69,0,0,0,762.5,0,0
13/7/2021,19:45:42.000,14.5792,121.0838,0.77,80.4,19,4.889907,10,13,13,10,13,13,2346,633,68,0,0,0,746.88,0,0
13/7/2021,19:45:42.000,14.5792,121.0838,0.77,80.4,17,3.906237,10,12,12,10,12,12,2265,603,60,0,0,0,746.88,0,0
13/7/2021,19:45:46.000,14.5792,121.0838,0.54,80.4,16,3.785471,10,12,12,10,12,12,2265,603,60,0,0,0,731.25,0,0
13/7/2021,19:45:48.000,14.5792,121.0838,0.45,80.4,18,4.185833,10,13,13,10,13,13,2277,615,66,0,0,0,731.25,0,0
13/7/2021,19:45:50.000,14.5792,121.0838,0.29,80.4,14,3.491271,11,13,15,11,13,15,2259,620,66,3,3,1,731.25,0,0
13/7/2021,19:45:52.000,14.5792,121.0838,0.26,80.4,4,0.644211,10,12,14,10,12,14,2190,597,60,3,3,1,731.25,0,0
13/7/2021,19:45:56.000,14.5792,121.0838,0.41,80.4,6,0.992331,11,14,15,11,14,15,2256,608,63,3,3,1,731.25,0,0
13/7/2021,19:45:58.000,14.5792,121.0838,0.24,80.4,4,0.801164,11,13,15,11,13,15,2199,591,56,3,3,1,731.25,0,0
13/7/2021,19:46:00.000,14.5792,121.0838,0.3,80.4,6,1.307154,11,13,15,11,13,15,2199,591,56,3,3,1,762.5,0,0
13/7/2021,19:46:02.000,14.5791,121.0838,0.25,80.4,5,0.8704,11,13,14,11,13,14,2166,572,53,3,3,1,731.25,0,0
13/7/2021,19:46:02.000,14.5791,121.0838,0.25,80.4,4,0.69632,11,13,15,11,13,15,2226,589,59,4,3,1,715.63,0,0
13/7/2021,19:46:06.000,14.5792,121.0838,0.16,80.4,7,1.586667,10,12,15,10,12,15,2283,601,57,4,3,1,746.88,0,0
13/7/2021,19:46:08.000,14.5792,121.0838,0.21,80.4,5,1.186271,10,12,15,10,12,15,2283,601,57,4,3,1,746.88,0,0
13/7/2021,19:46:11.000,14.5792,121.0838,0.42,80.4,7,1.428349,12,14,16,12,14,16,2352,618,55,4,3,1,731.25,0,0
13/7/2021,19:46:12.000,14.5792,121.0838,0.44,80.4,7,1.428349,12,14,16,12,14,16,2400,642,57,4,3,1,731.25,0,0
13/7/2021,19:46:14.000,14.5792,121.0838,0.44,78.9,7,1.48104,11,13,15,11,13,15,2400,642,57,4,3,1,731.25,0,0
