,Unnamed: 0,Date,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
2055,5632,2021-07-13 20:49:02.000,14.5795,121.0782,1.47,16.9,14,4.0768,15,20,21,15,20,21,3027,821,109,5,0,0,703.13,0.0,0.0,0.0,0,0
2056,5633,2021-07-13 20:49:02.000,14.5795,121.0782,1.47,16.9,15,4.8374,15,20,20,15,20,20,3009,824,98,2,0,0,703.13,0.0,0.0,0.0,0,0
2057,5634,2021-07-13 20:49:08.000,14.5795,121.0782,1.76,16.9,16,5.6527,15,20,20,15,20,20,3009,824,98,2,0,0,715.63,0.0,0.0,0.0,0,0
2058,5635,2021-07-13 20:49:10.000,14.5795,121.0783,1.99,16.9,21,6.9972,15,20,20,15,20,20,3009,829,96,2,0,0,703.13,0.0,0.0,0.0,0,0
2059,5636,2021-07-13 20:49:12.000,14.5795,121.0783,1.92,16.9,37,13.1323,15,20,20,15,20,20,2991,827,90,2,0,0,703.13,0.0,0.0,0.0,0,0
2060,5637,2021-07-13 20:49:12.000,14.5795,121.0783,1.92,16.9,62,25.3821,15,20,20,15,20,20,3027,829,89,2,0,0,703.13,0.0,0.0,0.0,0,0
2061,5638,2021-07-13 20:49:12.000,14.5795,121.0783,1.92,16.9,95,41.6454,15,20,20,15,20,20,3027,829,89,2,0,0,731.25,0.0,0.0,0.0,0,0
2062,5639,2021-07-13 20:49:12.000,14.5795,121.0783,1.92,16.9,118,52.4803,15,20,20,15,20,20,2961,825,90,2,0,0,703.13,0.0,0.0,0.0,0,0
2063,5640,2021-07-13 20:49:12.000,14.5795,121.0783,1.92,16.9,119,47.862,15,20,21,15,20,21,2919,805,93,6,1,1,703.13,0.0,0.0,0.0,0,0
2064,5641,2021-07-13 20:49:22.000,14.5794,121.0783,1.79,16.9,101,35.4214,15,20,21,15,20,21,2919,805,93,6,1,1,703.13,0.0,0.0,0.0,0,0
2065,5642,2021-07-13 20:49:22.000,14.5794,121.0783,1.79,16.9,60,14.5003,15,20,21,15,20,21,2919,810,89,6,1,1,715.63,0.0,0.0,0.0,0,0
2066,5643,2021-07-13 20:49:22.000,14.5794,121.0783,1.79,16.9,37,8.8102,15,20,21,15,20,21,2916,796,90,5,1,1,703.13,0.0,0.0,0.0,0,0
2067,5644,2021-07-13 20:49:22.000,14.5794,121.0783,1.79,16.9,10,2.1082,14,19,20,14,19,20,2826,772,82,5,1,1,703.13,0.0,0.0,0.0,0,0
2068,5645,2021-07-13 20:49:30.000,14.5794,121.0784,1.72,18.9,14,3.9701,14,19,20,14,19,20,2826,772,82,5,1,1,715.63,0.0,0.0,0.0,0,0
2069,5646,2021-07-13 20:49:32.000,14.5794,121.0784,1.91,18.9,33,11.1027,14,19,20,14,19,20,2793,763,83,6,2,1,703.13,0.0,0.0,0.0,0,0
2070,5647,2021-07-13 20:49:32.000,14.5794,121.0784,1.91,18.9,123,42.0549,14,19,20,14,19,20,2802,766,83,6,2,1,671.88,0.0,0.0,0.0,0,0
2071,5648,2021-07-13 20:49:36.000,14.5793,121.0784,1.79,18.9,9,0.7503,14,19,20,14,19,20,2802,766,83,6,2,1,703.13,0.0,0.0,0.0,0,0
2072,5649,2021-07-13 20:49:36.000,14.5793,121.0784,1.79,18.9,9,0.8493,14,19,20,14,19,20,2757,754,82,6,2,1,715.63,0.0,0.0,0.0,0,0
2073,5650,2021-07-13 20:49:40.000,14.5793,121.0784,1.31,18.9,6,0.9923,14,19,20,14,19,20,2778,757,87,6,2,1,703.13,0.0,0.0,0.0,0,0
2074,5651,2021-07-13 20:49:42.000,14.5793,121.0784,1.54,18.9,7,1.2708,14,19,21,14,19,21,2784,766,90,6,2,1,703.13,0.0,0.0,0.0,0,0
2075,5652,2021-07-13 20:49:42.000,14.5793,121.0784,1.54,18.9,10,2.0555,14,19,21,14,19,21,2784,766,90,6,2,1,715.63,0.0,0.0,0.0,0,0
2076,5653,2021-07-13 20:49:42.000,14.5793,121.0784,1.54,18.9,11,3.2909,14,20,21,14,20,21,2799,769,90,7,2,1,703.13,0.0,0.0,0.0,0,0
2077,5654,2021-07-13 20:49:42.000,14.5793,121.0784,1.54,18.9,13,4.7068,15,20,20,15,20,20,2916,802,93,3,1,0,731.25,0.0,0.0,0.0,0,0
2078,5655,2021-07-13 20:49:50.000,14.5793,121.0785,1.24,18.9,12,3.8378,15,20,20,15,20,20,2916,802,93,3,1,0,715.63,0.0,0.0,0.0,0,0
2079,5656,2021-07-13 20:49:52.000,14.5793,121.0785,1.11,18.9,11,3.0775,15,20,21,15,20,21,2949,807,88,4,1,0,746.88,0.0,0.0,0.0,0,0
2080,5657,2021-07-13 20:49:52.000,14.5793,121.0785,1.11,18.9,9,1.7238,15,19,20,15,19,20,2874,792,85,5,2,1,715.63,0.0,0.0,0.0,0,0
2081,5658,2021-07-13 20:49:52.000,14.5793,121.0785,1.11,18.9,5,1.0805,15,19,21,15,19,21,2940,814,82,5,2,1,703.13,0.0,0.0,0.0,0,0
2082,5659,2021-07-13 20:49:52.000,14.5793,121.0785,1.11,18.9,9,2.1459,15,19,21,15,19,21,2940,814,82,5,2,1,731.25,0.0,0.0,0.0,0,0
2083,5660,2021-07-13 20:50:00.000,14.5793,121.0786,1.61,18.9,8,2.3448,16,19,20,16,19,20,2958,827,82,4,1,1,671.88,0.0,0.0,0.0,0,0
2084,5661,2021-07-13 20:50:00.000,14.5793,121.0786,1.61,18.9,19,3.1511,16,20,21,16,20,21,3015,844,87,5,1,1,715.63,0.0,0.0,0.0,0,0
2085,5662,2021-07-13 20:50:04.000,14.5794,121.0786,1.61,22.8,16,2.7331,16,20,21,16,20,21,3015,844,87,5,1,1,715.63,0.0,0.0,0.0,0,0
2086,5663,2021-07-13 20:50:06.000,14.5794,121.0786,1.58,22.8,18,3.238,16,20,22,16,20,22,3024,845,97,6,2,1,731.25,0.0,0.0,0.0,0,0
2087,5664,2021-07-13 20:50:08.000,14.5794,121.0786,1.75,22.8,33,5.3277,15,20,22,15,20,22,3072,854,104,6,2,1,731.25,0.0,0.0,0.0,0,0
2088,5665,2021-07-13 20:50:10.000,14.5794,121.0786,2.01,22.8,19,3.4121,15,21,22,15,21,22,3021,821,107,5,2,1,731.25,0.0,0.0,0.0,0,0
2089,5666,2021-07-13 20:50:12.000,14.5794,121.0786,1.6,22.8,20,2.704,14,20,22,14,20,22,2850,773,103,6,1,0,809.38,0.0,0.0,0.0,0,0
2090,5667,2021-07-13 20:50:12.000,14.5794,121.0786,1.6,22.8,28,2.3727,13,19,21,13,19,21,2868,773,115,4,0,0,731.25,0.0,0.0,0.0,0,0
2091,5668,2021-07-13 20:50:16.000,14.5794,121.0787,1.74,24.6,39,2.7323,13,19,20,13,19,20,2682,724,103,5,0,0,715.63,0.0,0.0,0.0,0,0
2092,5669,2021-07-13 20:50:18.000,14.5795,121.0787,1.64,24.6,27,2.4486,13,19,20,13,19,20,2682,724,103,5,0,0,731.25,0.0,0.0,0.0,0,0
2093,5670,2021-07-13 20:50:20.000,14.5795,121.0787,1.72,24.6,71,4.9088,12,17,18,12,17,18,2568,691,96,4,0,0,687.5,0.0,0.0,0.0,0,0
2094,5671,2021-07-13 20:50:22.000,14.5795,121.0787,1.74,24.6,76,4.557,12,17,18,12,17,18,2508,691,92,4,0,0,809.38,0.0,0.0,0.0,0,0
2095,5672,2021-07-13 20:50:22.000,14.5795,121.0787,1.74,24.6,133,5.8998,12,17,18,12,17,18,2508,691,92,4,0,0,715.63,0.0,0.0,0.0,0,0
2096,5673,2021-07-13 20:50:26.000,14.5795,121.0787,1.87,24.6,201,9.4538,13,18,19,13,18,19,2508,695,83,4,0,0,731.25,0.0,0.0,0.0,0,0
2097,5674,2021-07-13 20:50:28.000,14.5795,121.0787,1.52,24.6,241,9.0499,14,18,18,14,18,18,2625,718,83,1,0,0,715.63,0.0,0.0,0.0,0,0
2098,5675,2021-07-13 20:50:28.000,14.5795,121.0787,1.52,24.6,123,8.8733,14,18,18,14,18,18,2634,707,83,1,0,0,715.63,0.0,0.0,0.0,0,0
2099,5676,2021-07-13 20:50:32.000,14.5796,121.0787,1.72,24.6,35,11.5014,14,18,18,14,18,18,2634,707,83,1,0,0,793.75,0.0,0.0,0.0,0,0
2100,5677,2021-07-13 20:50:32.000,14.5796,121.0787,1.72,24.6,48,15.9401,15,19,20,15,19,20,2865,767,99,2,1,1,703.13,0.0,0.0,0.0,0,0
2101,5678,2021-07-13 20:50:36.000,14.5796,121.0787,1.66,24.6,58,18.5228,18,22,23,18,22,23,3333,912,107,2,1,1,703.13,0.0,0.0,0.0,0,0
2102,5679,2021-07-13 20:50:38.000,14.5796,121.0788,1.62,25.5,69,19.9974,23,29,30,22,29,30,4422,1218,133,3,1,1,687.5,0.0,0.0,0.0,0,0
2103,5680,2021-07-13 20:50:40.000,14.5796,121.0788,1.7,25.5,64,15.1949,29,36,37,25,33,37,5502,1497,167,4,1,1,715.63,0.0,0.0,0.0,0,0
2104,5681,2021-07-13 20:50:42.000,14.5796,121.0788,1.71,25.5,38,8.3491,30,38,40,26,35,40,5820,1595,186,4,1,1,793.75,0.0,0.0,0.0,0,0
2105,5682,2021-07-13 20:50:44.000,14.5796,121.0788,1.71,25.4,10,2.4786,32,42,43,27,37,43,6120,1701,214,5,1,1,703.13,0.0,0.0,0.0,0,0
2106,5683,2021-07-13 20:50:46.000,14.5797,121.0788,1.83,25.4,8,1.9192,30,40,41,26,36,41,5832,1620,202,5,0,0,703.13,0.0,0.0,0.0,0,0
2107,5684,2021-07-13 20:50:48.000,14.5797,121.0788,1.84,25.4,9,1.4625,28,38,40,24,35,40,5466,1515,193,9,0,0,703.13,0.0,0.0,0.0,0,0
2108,5685,2021-07-13 20:50:50.000,14.5797,121.0788,1.52,25.4,10,1.8978,27,37,38,24,34,38,5175,1450,179,8,0,0,703.13,0.0,0.0,0.0,0,0
2109,5686,2021-07-13 20:50:52.000,14.5797,121.0789,1.52,25.4,14,1.97,27,37,38,24,34,38,5175,1450,179,8,0,0,837.5,0.0,0.0,0.0,0,0
2110,5687,2021-07-13 20:50:52.000,14.5797,121.0789,1.52,25.4,18,2.4593,26,35,38,23,33,38,4947,1404,182,10,1,0,671.88,0.0,0.0,0.0,0,0
2111,5688,2021-07-13 20:50:56.000,14.5797,121.0789,1.61,26.1,22,2.5402,28,37,40,24,34,40,5193,1476,196,11,1,0,715.63,0.0,0.0,0.0,0,0
2112,5689,2021-07-13 20:50:58.000,14.5797,121.0789,1.69,26.1,27,2.5979,30,41,43,26,36,43,5547,1596,214,11,1,0,715.63,0.0,0.0,0.0,0,0
2113,5690,2021-07-13 20:51:00.000,14.5797,121.0789,1.71,26.2,22,2.9487,31,41,43,26,36,43,5712,1626,194,10,2,0,703.13,0.0,0.0,0.0,0,0
2114,5691,2021-07-13 20:51:02.000,14.5798,121.0789,1.65,26.3,20,4.5333,30,40,43,26,36,43,5643,1590,200,9,3,0,703.13,0.0,0.0,0.0,0,0
2115,5692,2021-07-13 20:51:03.000,14.5798,121.0789,1.65,26.3,18,4.8229,29,39,42,25,35,42,5529,1559,195,9,3,0,703.13,0.0,0.0,0.0,0,0
2116,5693,2021-07-13 20:51:06.000,14.5798,121.0789,1.83,26.3,16,2.2146,28,38,39,24,35,39,5304,1480,182,5,2,0,703.13,0.0,0.0,0.0,0,0
2117,5694,2021-07-13 20:51:08.000,14.5798,121.0789,1.64,26.3,16,1.0167,26,35,36,23,33,36,5013,1372,169,5,2,0,703.13,0.0,0.0,0.0,0,0
2118,5695,2021-07-13 20:51:10.000,14.5798,121.0789,1.66,26.3,15,1.0398,26,35,36,23,33,36,5013,1372,169,5,2,0,687.5,0.0,0.0,0.0,0,0
2119,5696,2021-07-13 20:51:12.000,14.5798,121.0789,1.48,27.4,9,0.6528,25,34,35,23,32,35,4773,1317,161,8,2,0,715.63,0.0,0.0,0.0,0,0
2120,5697,2021-07-13 20:51:14.000,14.5798,121.079,1.48,27.8,12,0.9677,25,35,36,23,33,36,4791,1329,178,8,2,0,703.13,0.0,0.0,0.0,0,0
2121,5698,2021-07-13 20:51:16.000,14.5798,121.079,1.65,27.8,48,1.8571,24,35,35,22,33,35,4767,1329,178,5,1,0,715.63,0.0,0.0,0.0,0,0
2122,5699,2021-07-13 20:51:18.000,14.5799,121.079,1.52,28.2,19,1.5241,24,35,35,22,33,35,4767,1329,178,5,1,0,687.5,0.0,0.0,0.0,0,0
2123,5700,2021-07-13 20:51:20.000,14.5799,121.079,1.76,28.3,28,2.6701,24,34,35,22,32,35,4713,1318,172,5,1,0,687.5,0.0,0.0,0.0,0,0
2124,5701,2021-07-13 20:51:22.000,14.5799,121.079,1.93,28.5,46,4.6187,25,34,34,23,32,34,4686,1315,171,4,1,0,703.13,0.0,0.0,0.0,0,0
2125,5702,2021-07-13 20:51:24.000,14.5799,121.079,1.93,28.7,56,4.8934,25,34,34,23,32,34,4686,1315,171,4,1,0,703.13,0.0,0.0,0.0,0,0
2126,5703,2021-07-13 20:51:26.000,14.5799,121.079,1.05,29.0,109,7.4245,25,34,35,23,32,35,4710,1324,172,4,1,0,703.13,0.0,0.0,0.0,0,0
2127,5704,2021-07-13 20:51:28.000,14.5799,121.079,0.47,29.0,190,9.6691,25,33,33,23,32,33,4569,1295,156,4,1,0,703.13,0.0,0.0,0.0,0,0
2128,5705,2021-07-13 20:51:30.000,14.5799,121.079,0.21,29.7,81,6.6058,25,33,33,23,32,33,4602,1303,154,4,1,0,703.13,0.0,0.0,0.0,0,0
2129,5706,2021-07-13 20:51:32.000,14.5799,121.079,1.03,29.7,171,9.8773,25,33,33,23,32,33,4602,1303,154,4,1,0,687.5,0.0,0.0,0.0,0,0
2130,5707,2021-07-13 20:51:33.000,14.5799,121.079,1.03,29.9,84,5.5162,25,33,33,23,32,33,4596,1304,160,5,1,0,671.88,0.0,0.0,0.0,0,0
2131,5708,2021-07-13 20:51:36.000,14.5799,121.079,1.72,29.9,83,7.0949,25,33,33,23,32,33,4629,1310,162,5,1,0,703.13,0.0,0.0,0.0,0,0
2132,5709,2021-07-13 20:51:38.000,14.58,121.079,1.7,29.9,110,6.7822,25,33,33,23,32,33,4629,1310,162,5,1,0,703.13,0.0,0.0,0.0,0,0
2133,5710,2021-07-13 20:51:40.000,14.58,121.079,1.69,29.9,126,5.4006,25,33,34,23,32,34,4800,1342,170,3,2,0,703.13,0.0,0.0,0.0,0,0
2134,5711,2021-07-13 20:51:42.000,14.58,121.079,1.47,30.3,242,7.7034,26,32,33,23,31,33,4740,1319,150,3,1,0,687.5,0.0,0.0,0.0,0,0
2135,5712,2021-07-13 20:51:43.000,14.58,121.079,1.47,30.4,25,2.2048,25,30,31,23,30,31,4626,1273,136,3,1,0,687.5,0.0,0.0,0.0,0,0
2136,5713,2021-07-13 20:51:46.000,14.58,121.0791,1.34,30.4,7,1.5338,25,30,31,23,30,31,4626,1273,136,3,1,0,703.13,0.0,0.0,0.0,0,0
2137,5714,2021-07-13 20:51:48.000,14.58,121.0791,1.4,30.4,8,1.6023,25,31,32,23,30,32,4716,1282,144,3,1,0,703.13,0.0,0.0,0.0,0,0
2138,5715,2021-07-13 20:51:50.000,14.5801,121.0791,1.92,30.4,6,1.3072,25,32,32,23,31,32,4761,1291,147,3,1,0,703.13,0.0,0.0,0.0,0,0
2139,5716,2021-07-13 20:51:52.000,14.5801,121.0791,1.89,30.4,7,1.5338,25,32,32,23,31,32,4761,1291,147,3,1,0,671.88,0.0,0.0,0.0,0,0
2140,5717,2021-07-13 20:51:53.000,14.5801,121.0791,1.89,31.1,8,2.0785,25,31,33,23,30,33,4734,1286,147,4,2,1,715.63,0.0,0.0,0.0,0,0
2141,5718,2021-07-13 20:51:56.000,14.5801,121.0791,2.09,31.3,14,4.9327,24,31,32,22,30,32,4743,1266,152,4,2,1,703.13,0.0,0.0,0.0,0,0
2142,5719,2021-07-13 20:51:58.000,14.5801,121.0791,1.92,31.3,26,9.8968,23,30,31,22,30,31,4572,1219,146,4,2,1,703.13,0.0,0.0,0.0,0,0
2143,5720,2021-07-13 20:52:00.000,14.5801,121.0791,1.87,31.5,27,11.8973,23,30,31,22,30,31,4572,1219,146,4,2,1,687.5,0.0,0.0,0.0,0,0
2144,5721,2021-07-13 20:52:02.000,14.5801,121.0791,1.73,31.4,33,13.4109,24,29,31,22,29,31,4521,1207,137,4,2,1,715.63,0.0,0.0,0.0,0,0
2145,5722,2021-07-13 20:52:03.000,14.5802,121.0791,1.73,31.4,34,13.2602,24,29,31,22,29,31,4533,1210,130,5,3,1,703.13,0.0,0.0,0.0,0,0
2146,5723,2021-07-13 20:52:06.000,14.5802,121.0791,1.52,31.4,38,13.8946,22,28,29,21,28,29,4299,1155,127,4,2,1,715.63,0.0,0.0,0.0,0,0
2147,5724,2021-07-13 20:52:08.000,14.5802,121.0792,1.59,31.4,27,8.9429,22,28,29,21,28,29,4299,1155,127,4,2,1,825.0,0.0,0.0,0.0,0,0
2148,5725,2021-07-13 20:52:10.000,14.5802,121.0792,1.42,31.4,20,4.6392,22,27,29,21,27,29,4239,1132,125,4,3,2,715.63,0.0,0.0,0.0,0,0
2149,5726,2021-07-13 20:52:12.000,14.5802,121.0792,1.38,31.6,12,2.5088,22,27,29,21,27,29,4242,1135,131,4,3,2,746.88,0.0,0.0,0.0,0,0
2150,5727,2021-07-13 20:52:12.000,14.5802,121.0792,1.38,31.6,5,0.9227,22,27,29,21,27,29,4242,1135,131,4,3,2,715.63,0.0,0.0,0.0,0,0
2151,5728,2021-07-13 20:52:16.000,14.5803,121.0792,1.9,31.6,1,0.3332,22,28,30,21,28,30,4284,1171,131,5,3,2,715.63,0.0,0.0,0.0,0,0
2152,5729,2021-07-13 20:52:18.000,14.5803,121.0792,1.72,31.6,2,0.2962,21,27,29,20,27,29,4128,1134,135,6,3,2,809.38,0.0,0.0,0.0,0,0
2153,5730,2021-07-13 20:52:18.000,14.5803,121.0792,1.72,31.6,3,0.3672,21,27,28,20,27,28,4068,1116,137,5,2,1,715.63,0.0,0.0,0.0,0,0
2154,5731,2021-07-13 20:52:21.000,14.5803,121.0792,1.72,32.3,3,0.3672,21,27,28,20,27,28,4068,1116,137,5,2,1,731.25,0.0,0.0,0.0,0,0
2155,5732,2021-07-13 20:52:23.000,14.5803,121.0792,1.72,32.4,12,1.7254,21,27,28,20,27,28,4020,1108,132,5,2,1,703.13,0.0,0.0,0.0,0,0
2156,5733,2021-07-13 20:52:26.000,14.5803,121.0792,1.67,32.4,8,1.1331,22,27,29,21,27,29,4116,1135,132,5,2,1,715.63,0.0,0.0,0.0,0,0
2157,5734,2021-07-13 20:52:28.000,14.5804,121.0792,1.76,32.4,7,1.0108,22,27,29,21,27,29,4116,1135,132,5,2,1,793.75,0.0,0.0,0.0,0,0
2158,5735,2021-07-13 20:52:30.000,14.5804,121.0792,1.62,32.6,5,1.559,22,28,29,21,28,29,4182,1147,139,5,2,1,715.63,0.0,0.0,0.0,0,0
2159,5736,2021-07-13 20:52:32.000,14.5804,121.0792,1.54,32.7,7,2.2254,22,28,29,21,28,29,4140,1147,138,4,1,1,715.63,0.0,0.0,0.0,0,0
2160,5737,2021-07-13 20:52:33.000,14.5804,121.0792,1.54,33.0,3,0.68,22,29,30,21,29,30,4215,1168,141,5,2,2,715.63,0.0,0.0,0.0,0,0
2161,5738,2021-07-13 20:52:36.000,14.5804,121.0793,1.4,33.0,5,1.2393,22,29,30,21,29,30,4215,1168,141,5,2,2,731.25,0.0,0.0,0.0,0,0
2162,5739,2021-07-13 20:52:38.000,14.5804,121.0793,1.6,33.2,4,1.1191,23,30,31,22,30,31,4251,1192,146,5,1,1,778.13,0.0,0.0,0.0,0,0
2163,5740,2021-07-13 20:52:40.000,14.5804,121.0793,1.81,33.2,6,1.7319,23,31,31,22,30,31,4290,1209,143,8,1,1,715.63,0.0,0.0,0.0,0,0
2164,5741,2021-07-13 20:52:42.000,14.5804,121.0793,1.61,33.3,7,1.5867,23,31,31,22,30,31,4290,1209,143,8,1,1,746.88,0.0,0.0,0.0,0,0
2165,5742,2021-07-13 20:52:43.000,14.5804,121.0793,1.61,33.3,5,1.3989,22,30,31,21,30,31,4110,1155,145,8,1,1,746.88,0.0,0.0,0.0,0,0
2166,5743,2021-07-13 20:52:43.000,14.5804,121.0793,1.61,33.3,4,1.0658,22,29,30,21,29,30,4119,1141,136,8,1,1,715.63,0.0,0.0,0.0,0,0
2167,5744,2021-07-13 20:52:48.000,14.5805,121.0793,1.61,33.3,4,1.2258,22,29,30,21,29,30,4188,1164,130,8,1,1,837.5,0.0,0.0,0.0,0,0
2168,5745,2021-07-13 20:52:50.000,14.5805,121.0793,1.15,33.3,4,1.2258,22,29,30,21,29,30,4188,1164,130,8,1,1,731.25,0.0,0.0,0.0,0,0
2169,5746,2021-07-13 20:52:52.000,14.5805,121.0794,1.68,33.4,4,1.44,22,30,31,21,30,31,4200,1178,132,8,1,1,731.25,0.0,0.0,0.0,0,0
2170,5747,2021-07-13 20:52:53.000,14.5805,121.0794,1.68,33.5,4,1.2793,22,31,32,21,30,32,4191,1178,154,8,1,1,746.88,0.0,0.0,0.0,0,0
2171,5748,2021-07-13 20:52:55.000,14.5805,121.0794,1.68,33.7,4,1.0658,22,31,32,21,30,32,4191,1178,154,8,1,1,715.63,0.0,0.0,0.0,0,0
2172,5749,2021-07-13 20:52:57.000,14.5805,121.0794,1.68,33.8,4,0.8012,22,30,31,21,30,31,4065,1149,148,8,1,1,931.25,0.0,0.0,0.0,0,0
2173,5750,2021-07-13 20:53:00.000,14.5805,121.0794,1.68,33.9,4,0.9067,21,29,30,20,29,30,4038,1128,151,8,1,1,731.25,0.0,0.0,0.0,0,0
2174,5751,2021-07-13 20:53:01.000,14.5805,121.0794,1.68,34.0,6,1.2017,21,29,30,20,29,30,3993,1135,148,7,0,0,731.25,0.0,0.0,0.0,0,0
2175,5752,2021-07-13 20:53:03.000,14.5806,121.0794,1.68,34.1,7,1.9051,21,29,30,20,29,30,3993,1135,148,7,0,0,746.88,0.0,0.0,0.0,0,0
2176,5753,2021-07-13 20:53:03.000,14.5806,121.0794,1.68,34.1,8,2.2915,21,29,29,20,29,29,3933,1123,146,6,0,0,703.13,0.0,0.0,0.0,0,0
2177,5754,2021-07-13 20:53:07.000,14.5806,121.0794,1.68,34.2,10,3.118,21,29,29,20,29,29,3918,1120,145,7,1,0,731.25,0.0,0.0,0.0,0,0
2178,5755,2021-07-13 20:53:09.000,14.5806,121.0795,1.68,34.3,8,2.2382,21,29,29,20,29,29,3918,1120,145,7,1,0,715.63,0.0,0.0,0.0,0,0
2179,5756,2021-07-13 20:53:12.000,14.5806,121.0795,1.59,34.3,10,2.2138,21,30,31,20,30,31,3975,1127,146,13,1,0,746.88,0.0,0.0,0.0,0,0
2180,5757,2021-07-13 20:53:13.000,14.5806,121.0795,1.59,34.4,8,1.2365,22,31,32,21,30,32,4110,1170,148,13,1,0,703.13,0.0,0.0,0.0,0,0
2181,5758,2021-07-13 20:53:16.000,14.5806,121.0795,1.84,34.4,9,1.1527,23,32,33,22,31,33,4194,1184,156,14,1,0,715.63,0.0,0.0,0.0,0,0
2182,5759,2021-07-13 20:53:18.000,14.5807,121.0795,1.58,34.6,16,1.0167,23,32,33,22,31,33,4194,1184,156,14,1,0,746.88,0.0,0.0,0.0,0,0
2183,5760,2021-07-13 20:53:20.000,14.5807,121.0795,1.76,34.6,18,1.0669,22,31,33,21,30,33,4140,1167,159,15,2,0,715.63,0.0,0.0,0.0,0,0
2184,5761,2021-07-13 20:53:22.000,14.5807,121.0795,1.83,34.6,16,1.0643,23,31,33,22,30,33,4185,1184,140,16,2,0,703.13,0.0,0.0,0.0,0,0
2185,5762,2021-07-13 20:53:23.000,14.5807,121.0795,1.83,34.6,14,1.0155,23,31,33,22,30,33,4185,1184,140,16,2,0,715.63,0.0,0.0,0.0,0,0
2186,5763,2021-07-13 20:53:23.000,14.5807,121.0795,1.83,34.6,21,1.9155,23,32,33,21,31,33,4320,1217,151,16,3,1,746.88,0.0,0.0,0.0,0,0
2187,5764,2021-07-13 20:53:27.000,14.5807,121.0795,1.83,34.4,44,3.9756,24,32,34,22,31,34,4266,1208,146,17,3,1,731.25,0.0,0.0,0.0,0,0
2188,5765,2021-07-13 20:53:29.000,14.5808,121.0796,1.83,34.3,44,3.0949,23,31,33,22,30,33,4176,1175,135,18,4,1,731.25,0.0,0.0,0.0,0,0
2189,5766,2021-07-13 20:53:31.000,14.5808,121.0796,1.83,34.4,56,5.3402,22,30,32,21,29,32,4176,1175,135,18,4,1,746.88,0.0,0.0,0.0,0,0
2190,5767,2021-07-13 20:53:33.000,14.5808,121.0796,1.83,34.3,78,7.9778,22,30,33,21,29,33,4227,1187,131,18,4,1,731.25,0.0,0.0,0.0,0,0
2191,5768,2021-07-13 20:53:33.000,14.5808,121.0796,1.83,34.3,23,2.5106,22,29,31,21,29,31,4158,1161,132,14,3,1,746.88,0.0,0.0,0.0,0,0
2192,5769,2021-07-13 20:53:38.000,14.5808,121.0796,1.5,34.4,66,6.8626,22,29,31,21,29,31,4158,1161,132,14,3,1,715.63,0.0,0.0,0.0,0,0
2193,5770,2021-07-13 20:53:40.000,14.5808,121.0796,0.8,34.3,71,7.4739,23,29,32,22,29,32,4077,1154,127,10,4,1,746.88,0.0,0.0,0.0,0,0
2194,5771,2021-07-13 20:53:41.000,14.5808,121.0796,0.8,34.0,70,7.5028,22,29,31,21,29,31,3951,1126,128,10,4,1,715.63,0.0,0.0,0.0,0,0
2195,5772,2021-07-13 20:53:43.000,14.5808,121.0796,0.8,33.7,33,3.4313,21,28,30,20,28,30,3801,1090,131,9,4,1,703.13,0.0,0.0,0.0,0,0
2196,5773,2021-07-13 20:53:43.000,14.5808,121.0796,0.8,33.7,19,1.8208,21,28,30,20,28,30,3801,1090,131,9,4,1,715.63,0.0,0.0,0.0,0,0
2197,5774,2021-07-13 20:53:47.000,14.5808,121.0797,0.8,33.5,7,0.705,22,28,30,21,28,30,3804,1089,128,8,3,1,715.63,0.0,0.0,0.0,0,0
2198,5775,2021-07-13 20:53:49.000,14.5808,121.0797,0.8,33.4,5,0.6632,21,27,28,20,27,28,3693,1047,125,7,3,1,746.88,0.0,0.0,0.0,0,0
2199,5776,2021-07-13 20:53:51.000,14.5808,121.0797,0.8,33.3,8,0.9283,21,27,28,20,27,28,3693,1047,125,7,3,1,731.25,0.0,0.0,0.0,0,0
2200,5777,2021-07-13 20:53:53.000,14.5808,121.0797,0.8,33.2,33,3.9373,20,26,27,20,26,27,3594,1008,116,9,2,0,715.63,0.0,0.0,0.0,0,0
2201,5778,2021-07-13 20:53:56.000,14.5808,121.0797,0.8,33.1,27,3.0506,20,26,28,20,26,28,3675,1031,118,8,2,0,703.13,0.0,0.0,0.0,0,0
2202,5779,2021-07-13 20:53:57.000,14.5808,121.0797,0.8,33.1,46,4.8196,21,28,29,20,28,29,3825,1073,132,10,1,0,715.63,0.0,0.0,0.0,0,0
2203,5780,2021-07-13 20:53:59.000,14.5808,121.0797,0.8,33.1,57,5.5122,21,28,29,20,28,29,3825,1073,132,10,1,0,731.25,0.0,0.0,0.0,0,0
2204,5781,2021-07-13 20:54:01.000,14.5808,121.0797,0.8,33.1,45,3.4095,21,28,29,20,28,29,3852,1080,135,10,1,0,715.63,0.0,0.0,0.0,0,0
2205,5782,2021-07-13 20:54:03.000,14.5808,121.0797,0.8,33.1,27,2.0068,21,28,29,20,28,29,3825,1081,125,11,1,0,809.38,0.0,0.0,0.0,0,0
